full_text,Label
"['banci', 'nganggur', 'hatersnya', 'agnezmo', 'sm', 'perawan', 'tua', 'imigran', 'gelap', 'asal', 'guangzhou', 'pada', 'kayak', 'org', 'sarap', 'ðÿðÿðÿ', 'agnezmo', 'yg', 'manggung', 'mereka', 'yg', 'obses', 'giling', 'deh', 'ðÿðÿðÿ', 'kocak', 'ðÿðÿðÿ']",NoBully
"['sarap', 'robi']",NoBully
"['wong', 'edanmalah', 'disuruh', 'buktikan', 'teologis', 'fix', 'sarap']",NoBully
"['ini', 'sertifikat', 'bisa', 'bantuin', 'aing', 'masuk', 'unpad', 'gak', 'ya', 'btw', 'raja', 'sarap', 'udh', 'tau', 'deptil', 'malah', 'ngebut']",NoBully
"['sarap', 'didian']",NoBully
"['sohe', 'at', 'anton', 'sarap', 'ibulsa']",NoBully
"['sarap', 'mamatai', 'lang']",NoBully
"['ini', 'kalo', 'sampe', 'next', 'week', 'pioli', 'pake', 'taktik', 'ama', 'formasi', 'ampas', 'ini', 'lagi', 'sarap', 'sih', 'fix']",NoBully
"['sarap', 'manghambalos']",NoBully
"['hm', 'sarap', 'sa', 'eyes', 'thanks', 'po', 'uwu']",NoBully
"['kayaknya', 'urg', 'kalo', 'naksir', 'orang', 'emang', 'suka', 'jadi', 'bloon', 'waktu', 'itu', 'pernah', 'first', 'date', 'sendal', 'lepas', 'sebelah', 'terus', 'sekarang', 'beginian', 'kan', 'sarap', 'anying']",Bully
"['den', 'bokep', 'ternyata', 'didukung', 'oleh', 'buzzer', 'tukang', 'fitnah', 'dan', 'tukang', 'hoax', 'si']",NoBully
"['dulu', 'satu', 'jalur', 'garagara', 'honor', 'ngebuzzernya', 'kurang', 'akhirnya', 'pecah', 'kongsi']",NoBully
"['opini', 'gblk', 'manusia', 'tertolol', 'adalah', 'ketika', 'lu', 'ngatain', 'caper', 'sus', 'member', 'yg', 'udh', 'di', 'anggap', 'do', 'teman', 'seumur', 'hidup', 'masih', 'ingat', 'bgt', 'gua', 'ada', 'yg', 'ngatain', 'member', 'gitu', 'sarap', 'emang']",Bully
"['semoga', 'anak', 'ini', 'tidak', 'doyan', 'bokep', 'seperti', 'bapaknya']",NoBully
"['sarap', 'kurutin', 'ni', 'iya']",NoBully
"['sarap', 'suntukin', 'eh']",NoBully
"['beh', 'sarap', 'ibulsa', 'ni', 'sehun', 'ðÿ']",NoBully
"['innalillahi', 'wainnailaihi', 'rojiun', 'semoga', 'para', 'korban', 'kecelakaan', 'bawen', 'husnul', 'khotimah']",NoBully
"['mmbuat', 'sungai', 'sluruh', 'diindonesi', 'dtutup', 'kain', 'waringðÿðÿðÿðÿ']",NoBully
"['sma', 'aja', 'kyak', 'luklo', 'ly', 'pergi', 'kepasartrus', 'lu', 'kebelet', 'berakn', 'ga', 'dpat', 'wcelu', 'jng', 'akan', 'gtuðÿðÿðÿ']",NoBully
"['ang', 'sarap', 'ibulsa', 'ðÿðÿðÿ']",NoBully
"['sarap', 'open', 'tenant', 'sejuta', 'wkkwkwkw']",NoBully
"['ya', 'allah', 'takut', 'bgt', 'td', 'dpt', 'driver', 'sarap', 'ðÿ', 'astaghfirullah', 'si', 'bpk', 'nya', 'knp', 'dah', 'orgnya', 'kek', 'rada', 'sakit', 'jiwa', 'kok', 'msh', 'bs', 'nge', 'grab', 'ðÿ', 'takut', 'bgt', 'pas', 'turun', 'blg', 'makasih', 'sayang', 'ke', 'gw', 'ðÿðÿ', 'knp', 'sih', 'gak', 'ada', 'menu', 'blokir', 'driver', 'di', 'apk', 'grab', 'pdhl', 'butuh', 'bgt', 'buat', 'ngehindarin', 'hal', 'kyk', 'gini']",NoBully
"['ini', 'woy', 'gila', 'bayangin', 'lu', 'berduaan', 'ama', 'mayat', 'di', 'dalem', 'pesawat', 'gmn', 'mau', 'kabur', 'bjir', 'mana', 'lu', 'dikira', 'gila', 'trs', 'diiket', 'didepan', 'mayat', 'persis', 'emg', 'sarapðÿðÿ']",NoBully
"['udah', 'sarap', 'belum', 'cil']",NoBully
"['sarap', 'di', 'lostkeun', 'kitu', 'anying']",NoBully
"['sarap', 'sumpain']",NoBully
"['sarap', 'lomi']",NoBully
"['sarap', 'ibulsaðÿ']",NoBully
"['sarap', 'nyan', 'keanu']",NoBully
"['udah', 'malem', 'mah', 'dinner', 'knp', 'sarap']",NoBully
"['sarif', 'sarap', 'dah', 'gt', 'aja']",NoBully
"['sarap', 'donat', 'mau']",NoBully
"['sarap', 'dlu', 'sa']",NoBully
"['âœëâ', 'ððšððððšð', 'âšëšâšâ', 'cute', 'ni', 'bambam', 'sarap', 'gawing', 'keychain', 'ðÿ', 'bambam', 'solo', 'concert', 'in', 'mnl']",NoBully
"['sarap', 'kurutin', 'ðÿ']",NoBully
"['ha', 'sembarangan', 'nuduh', 'goblok', 'emang', 'si', 'sarap', 'punya', 'yg', 'buat', 'goblok', 'ðÿðÿðÿ']",Bully
"['sarap', 'dlu', 'teh']",NoBully
"['mimpi', 'tolol', 'klub', 'miskin', 'minimal', 'bayar', 'lah', 'pemain', 'city', 'cancelo', 'dan', 'ferran']",Bully
"['tololsiapa', 'coba', 'ayo']",NoBully
['bercyandaâbercyanda'],NoBully
"['gebleg', 'knp', 'aing', 'mimpiin', 'brondong', 'tolol', 'bgt', 'manusia', 'ini']",NoBully
"['ini', 'lebih', 'baik', 'dan', 'harganya', 'jelassehingga', 'bagi', 'orang', 'yg', 'akan', 'makan', 'bisa', 'mengetahui', 'harganya', 'dan', 'ga', 'takut', 'ditembakatau', 'jika', 'ada', 'kader', 'partai', 'yg', 'sok', 'tau', 'dan', 'memviralkan', 'warung', 'ini', 'maka', 'dia', 'kader', 'tolol', 'seperti', 'kasus', 'yg', 'pernah', 'ada', 'di', 'rest', 'area']",Bully
"['gak', 'usah', 'nunggu', 'uji', 'coba', 'dan', 'pembuktian', 'secara', 'hitungan', 'ekonomis', 'penumpang', 'juga', 'udah', 'keliatan', 'perbandingannya', 'dr', 'kemaren', 'udah', 'bnyk', 'pakar', 'yg', 'bicara', 'soal', 'ini', 'lha', 'objective', 'kcic', 'jg', 'gk', 'jelas', 'buang', 'duit', 'doang', 'proyek', 'tolol', 'atau', 'ngawur']",NoBully
"['aku', 'pernah', 'di', 'rl', 'ketemu', 'cowok', 'kaya', 'gitu', 'ih', 'nangis', 'gw', 'mah', 'udah', 'dijauhin', 'tp', 'karena', 'kerjasama', 'di', 'tempat', 'ojt', 'hrs', 'komunikasi', 'gitu', 'tolol', 'cowoknya', 'dikira', 'bagus', 'apa', 'kaya', 'gitu', 'ðÿ', 'sampe', 'merinding', 'akhirnya', 'gw', 'sakit', 'utg', 'gw', 'keluar', 'duluan', 'gegara', 'sakit', 'ga', 'nyambung', 'sakitnya', 'tp', 'bisa', 'alasan']",Bully
"['taklid', 'buta', 'itu', 'adalah', 'yg', 'manggutâ', 'aja', 'saat', 'junjungannya', 'bilang', 'tegak', 'lurus', 'bersama', 'mukidi', 'melanjutkan', 'program', 'mukidi', 'tolol', 'banget', 'kan', 'tuh', 'buihnya', 'wowo']",NoBully
"['bukan', 'masalah', 'percaya', 'rumor', 't', 'pi', 'tae', 'pasti', 'baklan', 'date', 'sama', 'cewek', 'ga', 'bakalan', 'sama', 'cowok', 'anjing', 'memang', 'mereka', 'yang', 'tolol', 'ngatain', 'tolol', 'bilang', 'tae', 'dating', 'women', 'tuh', 'langsung', 'pada', 'tantrum', 'jekicot', 'dating', 'bongo']",Bully
"['ini', 'bajingan', 'tolol', 'dongo', 'banget', 'emang', 'nya', 'di', 'dunia', 'ini', 'rocky', 'gerung', 'doang', 'contoh', 'ibu', 'kau', 'itu', 'kan', 'pelacur', 'kampung', 'kan', 'namanya', 'pelacur', 'kampung', 'banyakbukan', 'ibu', 'mu', 'doang', 'tul', 'gak', 'nyet']",Bully
"['muslim', 'orangâislam', 'ktpk', 'include', 'cebongkadrunpresidenmenterikoruptorpolitikus', 'dl', 'gmn', 'lo', 'bedakan', 'cebongkadrunmuslim', 'bottolol', 'mu', 'tampak', 'kan', 'ðÿðÿðÿ']",NoBully
"['masaallah', 'amin', 'semoga', 'para', 'bajingan', 'tolol', 'sadar', 'ya']",Bully
"['intinya', 'sorry', 'udh', 'samasama', 'bikin', 'kecewa', 'wkwkwk', 'tolol', 'ah', 'bego']",NoBully
"['pantes', 'aja', 'gampang', 'luluh', 'udah', 'naksir', 'duluan', 'dari', 'bocil', 'ðÿ', 'mungkin', 'kalo', 'lo', 'diselingkuhi', 'nantinya', 'bakal', 'ngasih', 'maaf', 'kali', 'ya', 'cinta', 'emang', 'bikin', 'tolol']",Bully
['tolol'],NoBully
"['ntar', 'ada', 'orang', 'yg', 'bunuh', 'lu', 'soalnya', 'kesel', 'krn', 'lu', 'tolol']",Bully
"['lah', 'emg', 'bayi', 'kerjaannya', 'nangis', 'bego', 'gimana', 'sih', 'lu', 'terus', 'lu', 'mau', 'dia', 'diem', 'trus', 'yang', 'ad', 'bisa', 'jdi', 'bayi', 'nya', 'bisu', 'tolol']",NoBully
"['lagian', 'sistem', 'baru', 'anj', 'tolol', 'ribet', 'bgt', 'kntl', 'pake', 'nuker', 'segala']",NoBully
"['jeh', 'tolol', 'mknya', 'kl', 'blm', 'siap', 'punya', 'anak', 'kontrol', 'tu', 'napsu', 'lu']",Bully
"['mama', 'gigi', 'tapi', 'versi', 'tukang', 'jualan', 'jamu']",NoBully
"['twit', 'tolol', 'ðÿ', 'sejak', 'kapan', 'kepemimpinan', 'nasional', 'ditentukan', 'oleh', 'elitelit', 'politik']",NoBully
"['tag', 'aja', 'akun', 'twitter', 'si', 'mbak', 'tolol', 'ini', 'kesini', 'ada', 'yg', 'tau']",NoBully
"['gua', 'mutermuter', 'kayak', 'org', 'tolol', 'anjing', 'kayaknye', 'efek', 'earring', 'ðÿ']",NoBully
"['nanti', 'ngemis', 'ngemis', 'minta', 'di', 'kasihanin', 'si', 'supir', 'truck', 'tolol']",NoBully
"['ih', 'tolol', 'ngerepotin', 'aja']",NoBully
"['wkwkwkwkw', 'akun', 'palsu', 'kalo', 'kalian', 'ketipu', 'sama', 'akun', 'ini', 'kalian', 'tolol', 'maksimal']",NoBully
"['kadroen', 'sepertimu', 'mana', 'ada', 'pintarnya', 'yg', 'ada', 'goblok', 'permanen', 'dikitâ', 'bicara', 'hutang', 'mana', 'ada', 'negara', 'gak', 'hutang', 'hutang', 'selama', 'penggunaan', 'jelas', 'untuk', 'infrastruktur', 'produktip', 'amp', 'kemajuan', 'negara', 'apa', 'salahnya', 'terpenting', 'tdk', 'melanggar', 'u', 'jadi', 'orang', 'pinter', 'dikit', 'jangan', 'tolol', 'goblok']",Bully
"['wkwkwk', 'biarin', 'si', 'di', 'luar', 'fakta', 'permasalahannya', 'gmna', 'lucu', 'liat', 'orng', 'tolol', 'bgini']",Bully
"['maaf', 'ya', 'terpaksa', 'sy', 'sebut', 'kamu', 'itu', 'bodoh', 'amp', 'tolol', 'dikasih', 'kesempatan', 'hidup', 'utk', 'merubah', 'takdir', 'tapi', 'kau', 'nggak', 'mau', 'bagus', 'kamu', 'mati', 'saja', 'dulu', 'ketika', 'dilahirkan', 'toh', 'ketetapanmu', 'dilahirkan', 'dlm', 'keadaan', 'kafir']",Bully
"['banyak', 'pembenci', 'anies', 'yg', 'merendahkan', 'kampus', 'tetapi', 'pada', 'kenyataannya', 'dia', 'mati', 'matian', 'menyekolahkan', 'anaknya', 'ke', 'kampus', 'itulah', 'kemunafikan', 'yg', 'tolol']",NoBully
"['kameramen', 'tolol']",Bully
"['kan', 'emng', 'definisi', 'tolol', 'ya', 'gituðÿðÿ']",NoBully
"['samasy', 'dulu', 'juga', 'pendukung', 'pak', 'ps', 'tetapi', 'itu', 'dulu', 'dulu', 'pun', 'krn', 'ada', 'bang', 'sandinya', 'sekarang', 'mah', 'ogah', 'hidup', 'amin', 'âœšï']",NoBully
"['ketika', 'pulau', 'rempang', 'sedang', 'berduka', 'kedua', 'orang', 'in', 'dan', 'kemana', 'aja', 'kok', 'hilang', 'bagaikan', 'di', 'telan', 'bumi', 'apa', 'udah', 'di', 'kubur', 'masih', 'ngepet', 'pindah', 'cari', 'sasaran', 'lain', 'untuk', 'bisnis', 'investorx', 'cobak', 'tanya', 'sama', 'bajingan', 'tolol', 'itu']",Bully
"['tuk', 'apa', 'gamonin', 'orang', 'tolol', 'ya', 'gak', 'bilang', 'sayang', 'tapi', 'gada', 'effort', 'sama', 'sekali', 'bisanya', 'ninggalin', 'doang', 'makan', 'tuh', 'sayang']",NoBully
"['muka', 'nya', 'aja', 'keliatan', 'kek', 'orang', 'tolol']",Bully
['tolol'],Bully
"['lu', 'bilang', 'lagian', 'klo', 'bnr', 'apa', 'salah', 'tae', 'dating', 'sama', 'cewek', 'gw', 'jawab', 'ga', 'ada', 'yg', 'salah', 'dia', 'mau', 'dating', 'sm', 'siapa', 'aja', 'kalau', 'emg', 'dikonfirmasi', 'belajar', 'bahasa', 'indonesia', 'dan', 'analisis', 'kalimat', 'yg', 'bener', 'sebelum', 'ngatain', 'orang', 'lain', 'yg', 'tolol', 'malu']",NoBully
['tolol'],Bully
"['mampus', 'dibully', 'tolol', 'sih']",Bully
"['manusia', 'manusia', 'tolol']",Bully
"['bulan', 'lagi', 'kamu', 'akan', 'tetap', 'dungu', 'dan', 'menyandang', 'gelar', 'bajingan', 'tolol', 'ðÿ']",Bully
['tolol'],Bully
"['ada', 'orang', 'tolol', 'ngatain', 'orang', 'lain', 'tolol', 'itu', 'konsepnya', 'gimana', 'ya']",NoBully
"['inilah', 'knp', 'alasan', 'utk', 'jgn', 'biarkan', 'orang', 'bodohtololgoblok', 'berkembang', 'biak']",Bully
"['famplat', 'apaan', 'tolol']",Bully
['tolol'],Bully
"['tolol', 'bangsat', 'ðÿ']",Bully
"['ortu', 'lu', 'dientot', 'sama', 'anjq', 'kayanyalahirlah', 'lu', 'ini', 'yg', 'otak', 'nya', 'tolol']",Bully
"['dongo', 'cari', 'uang', 'halal', 'ngerti', 'gak', 'benar', 'bajingan', 'tolol', 'nih', 'orang']",Bully
"['terus', 'dna', 'presiden', 'yg', 'dulu', 'bukan', 'dna', 'nya', 'nabi', 'adam', 'apakah', 'nabi', 'adam', 'dr', 'jawa', 'juga', 'tolol']",NoBully
"['pertanyaan', 'tolol', 'inimah']",NoBully
"['lo', 'aja', 'ganti', 'klub', 'sana', 'pemain', 'cidera', 'orang', 'awal', 'musim', 'masalah', 'glazer', 'masalah', 'sancho', 'masalah', 'antony', 'mau', 'greenwood', 'tapi', 'malah', 'dipinjemin', 'gara', 'diprotes', 'sama', 'sjw', 'gausah', 'tolol', 'jadi', 'fans']",NoBully
"['namanya', 'juga', 'orang', 'tolol']",Bully
"['lu', 'aja', 'yang', 'tolol', 'ajigbanyak', 'info', 'tapi', 'gak', 'mau', 'baca', 'ya', 'susah']",Bully
"['benci', 'bgt', 'kalo', 'diri', 'sendiri', 'udah', 'bucin', 'bukan', 'lucu', 'malah', 'tolol']",NoBully
"['ya', 'gmn', 'ga', 'gw', 'ngetik', 'lol', 'orang', 'lu', 'tololðÿ', 'dibilang', 'gw', 'ga', 'heran', 'kl', 'lu', 'bilang', 'sering', 'soalnya', 'lu', 'jg', 'kremyðÿ']",Bully
"['anak', 'siapa', 'sih', 'yang', 'lagi', 'kalian', 'lindungi', 'korban', 'sampai', 'buta', 'loh', 'tolol', 'amat', 'kalo', 'sampe', 'kasus', 'ini', 'hilang', 'gitu', 'aja']",NoBully
"['mana', 'pada', 'percaya', 'aja', 'lagi', 'wkwk', 'tolol', 'bgt', 'ni', 'fandom', 'liat', 'aja', 'tu', 'editan', 'burik', 'dipercaya']",NoBully
"['kasian', 'bgt', 'bayinya', 'punya', 'keluarga', 'manusia', 'tolol']",Bully
"['slang', 'sek', 'i', 'kito', 'pom', 'belanar', 'kokna', 'tkhabis', 'nok', 'guno', 'budok', 'i', 'jah', 'duk', 'sibuk', 'guno', 'slang', 'sek', 'dio', 'sibuk', 'doh', 'duk', 'claim', 'oyak', 'kito', 'suko', 'guno', 'slang', 'pok', 'i', 'dio', 'dio', 'tktahu', 'ko', 'kito', 'ni', 'multi', 'universe', 'lagu', 'mano', 'dio', 'kecek', 'lagutu', 'la', 'kito', 'kecek', 'bukenyo', 'kih', 'kito', 'suko', 'tolol', 'banyok', 'eh', 'ðÿ']",NoBully
"['keseringan', 'yang', 'ngomong', 'keseringan', 'yg', 'tolol', 'justruðÿ', 'org', 'ninggalin', 'stage', 'cm', 'x', 'selama', 'tour', 'sisanya', 'benerin', 'mic', 'trouble', 'doang', 'dan', 'lanjut', 'perform', 'dgn', 'baik', 'wkwk', 'ga', 'heran', 'gw', 'lo', 'bilang', 'sering', 'soalnya', 'lu', 'jg', 'kremyðÿ']",NoBully
"['mana', 'nih', 'lonte', 'tolol', 'yg', 'mahu', 'di', 'siksa', 'smpe', 'jdi', 'tolol', 'beneran']",Bully
"['kontol', 'tolol', 'manusia', 'babi']",Bully
"['bocah', 'tolol']",Bully
"['jiah', 'males', 'gue', 'jadinya', 'gak', 'bersyukur', 'lu', 'jadi', 'manusia', 'exol', 'kurang', 'apa', 'buat', 'dukung', 'do', 'lu', 'sendiri', 'udah', 'ngapain', 'aja', 'sampe', 'ngetweet', 'kayak', 'gitu', 'ckck', 'tolol']",NoBully
"['tolol', 'si', 'makanya', 'dimanfaatin', 'ðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿðÿbong', 'e', 'bong', 'pecinta', 'denbokep', 'emang', 'tolol']",Bully
"['orangnya', 'kemana', 'ya', 'ko', 'ga', 'nongol', 'udah', 'mati', 'kah', 'kalo', 'udah', 'mati', 'alhamdulillah', 'lah', 'ngurangin', 'orang', 'tolol']",Bully
"['para', 'rezim', 'bandit', 'bangsat', 'tolol']",NoBully
"['oh', 'jelas', 'cewe', 'pintar', 'tidak', 'akan', 'memilih', 'cowo', 'tolol', 'kayak', 'lo']",Bully
"['yg', 'jjur', 'kena', 'juga', 'tolol', 'matiin', 'rizky', 'jalan', 'usaha', 'orng', 'bngga']",NoBully
"['kades', 'dan', 'pejabat', 'kelurahan', 'sebetulnya', 'itu', 'representasi', 'suara', 'rakyat', 'namun', 'itu', 'harus', 'dilakukan', 'secara', 'adil', 'saat', 'mengambil', 'kesimpulan', 'aspirasi', 'warganya', 'karena', 'pasti', 'ada', 'pro', 'kontra', 'jgn', 'sampai', 'yg', 'kontra', 'teprovokasi', 'kelompok', 'bajingan', 'tolol', 'aman', 'deh']",NoBully
"['bajingan', 'tolol', 'mau', 'jelasin', 'apa', 'itu', 'komunis', 'hanya', 'orang', 'komunis', 'yg', 'bersemangat', 'menjelaskan', 'apa', 'itu', 'komunis', 'dongo', 'banget', 'nih', 'orang', 'kena', 'jebakan', 'batman', 'gwe']",Bully
"['elo', 'cuma', 'bisa', 'copy', 'paste', 'kataânya', 'rocky', 'gerung', 'dasar', 'tolol', 'loe']",NoBully
"['jangan', 'iri', 'tolol', 'rezeki', 'dah', 'ada', 'yang', 'ngatur', 'masih', 'aja', 'iri', 'sama', 'rezeki', 'orang', 'ðÿ']",NoBully
"['tolol', 'ah', 'makanya', 'ga', 'usah', 'bikin', 'klo', 'denger', 'suara', 'tangisan', 'bayi', 'aja', 'ga', 'bisa']",NoBully
['tolol'],Bully
"['khas', 'gaya', 'orang', 'tolollmenyanjung', 'nyanjung', 'anak', 'junjunganitu', 'kerja', 'kelompok', 'nyuukkkkrn', 'dia', 'anak', 'gubernur', 'maka', 'diikutsertakan']",NoBully
"['tinggal', 'repost', 'gak', 'bisa', 'garap', 'ini', 'istilahnya', 'apa', 'ya', 'ya', 'tolol']",NoBully
"['bodoh', 'tolol', 'anjing', 'bangsat', 'goblok', 'ucap', 'diriku', 'kpd', 'diriku']",NoBully
"['norak', 'lo', 'hal', 'ky', 'gini', 'aja', 'lo', 'banggain', 'tolol']",Bully
"['gue', 'kira', 'becanda', 'taunya', 'serius', 'pure', 'tolol', 'brrt', 'ðÿ']",NoBully
"['ðÿðÿðÿbuzzerppki', 'munafik', 'bajingan', 'tolol', 'cebong', 'penjilat', 'bangsa', 'dua', 'kader', 'abubu', 'in', 'gk', 'bakalan', 'mengalahkan', 'pak', 'anis', 'karna', 'ganjar', 'masih', 'punya', 'kasus', 'korupsi', 'ktp', 'dan', 'wowok', 'para', 'pendukungx', 'udah', 'kecewa', 'munafik']",Bully
"['makanya', 'di', 'kasih', 'label', 'âœtololâ']",NoBully
"['terlalu', 'menginjaknginjak', 'diri', 'gue', 'selalu', 'nganggep', 'gue', 'remeh', 'dan', 'selalu', 'ngejadiin', 'gue', 'sasaran', 'empuk', 'buat', 'mereka', 'tindas', 'brengsek', 'bajingan', 'tolol', 'manusia', 'pantek', 'itu']",NoBully
"['bangsat', 'baru', 'ijo', 'anjing', 'gausah', 'klakson', 'gak', 'bisa', 'naik', 'motor', 'belajar', 'dulu', 'anjing', 'tolol', 'bahayain', 'orang', 'anjing', 'rausah', 'ngebut', 'cok', 'berisik', 'knalpot', 'jamet', 'kabupaten', 'polisi', 'tidur', 'segede', 'ini', 'buat', 'apa', 'dah', 'ya', 'allah', 'kenapa', 'sih', 'orang', 'orang', 'bego', 'kaya', 'gini', 'dikasih', 'motor']",NoBully
"['ga', 'mampu', 'bukan', 'nya', 'nanya', 'manusia', 'di', 'kasih', 'otak', 'untuk', 'digunain', 'manusia', 'di', 'kasih', 'akal', 'beda', 'sama', 'hewan', 'tolol']",Bully
"['ini', 'memang', 'antara', 'internet', 'ap', 'pln', 'mbanking', 'yang', 'lagi', 'tolol', 'daritadi', 'nggak', 'bisa', 'beli', 'token']",NoBully
"['apa', 'si', 'tolol', 'ada', 'katakata', 'gua', 'kalo', 'gua', 'percayai', 'rumor', 'gua', 'cuman', 'ngetik', 'kenapa', 'kalo', 'tae', 'dating', 'sm', 'cewe', 'salah']",NoBully
"['idolnya', 'sama', 'sama', 'lg', 'sakit', 'dan', 'sama', 'sama', 'ga', 'terima', 'dikatain', 'dari', 'awal', 'udah', 'diingetin', 'dan', 'langsung', 'dihapus', 'emangnya', 'lu', 'clapback', 'merong', 'merong', 'trs', 'ngebiarin', 'repnya', 'tebar', 'hate', 'gue', 'lg', 'g', 'ngomongin', 'standard', 'lu', 'tolol']",NoBully
"['kalau', 'tolol', 'gak', 'usah', 'maen', 'futsal']",Bully
"['minimal', 'nanya', 'goblok', 'kalo', 'gatau', 'bukan', 'malah', 'jadi', 'bikin', 'indo', 'di', 'ban', 'lu', 'tolol', 'punya', 'otak', 'ga', 'di', 'pake', 'komunitas', 'negara', 'india', 'mah', 'kompak', 'bukan', 'malah', 'cepuin', 'negara', 'sendiri', 'babi', 'gua', 'baru', 'garap', 'round', 'ini', 'kontol', 'lu', 'anjing']",Bully
"['tau', 'dah', 'udah', 'bagus', 'mood', 'gw', 'nonton', 'jungkook', 'di', 'gcf', 'eh', 'muncul', 'si', 'tolol', 'lebih', 'percaya', 'editan', 'trs', 'ngatain', 'record', 'jelas', 'sbg', 'editan', 'apa', 'sih', 'yg', 'diharepin', 'dr', 'orang', 'yg', 'percaya', 'rumor', 'otaknya', 'aja', 'ga', 'kerja']",Bully
"['udah', 'lama', 'cukup', 'tenang', 'ni', 'ada', 'aja', 'orang', 'tolol', 'muncul', 'di', 'fandom', 'grup', 'wkwkwk']",NoBully
"['anjg', 'tolol']",Bully
"['aldo', 'lu', 'tolol', 'banget', 'dah']",Bully
['tolol'],Bully
"['makanya', 'baca', 'tolol', 'goblok', 'jadi', 'orang', 'udah', 'disediain', 'kalkulator', 'di', 'webnya', 'masih', 'aja', 'ga', 'ngerti', 'goblok', 'tolol']",Bully
"['dasar', 'bajingan', 'tolol']",Bully
"['ye', 'tolol', 'sp', 'juga', 'yang', 'di', 'goblokin', 'editan', 'gua', 'juga', 'tau', 'rep', 'yang', 'gua', 'ini', 'juga', 'editan', 'ðÿ', 'gua', 'cmn', 'pengen', 'klian', 'stop', 'ganggu', 'fbs', 'kth', 'aje']",NoBully
"['yg', 'milih', 'orang', 'tolol']",NoBully
['tolol'],Bully
"['ini', 'opini', 'tolol', 'yg', 'biasa', 'bicara', 'tentang', 'demokrasi', 'otak', 'udang', 'sok', 'pandai', 'kadrun', 'bego']",NoBully
"['memangnya', 'ibukota', 'negara', 'harus', 'hiruk', 'pikuk', 'penuh', 'sesak', 'dengan', 'manusia', 'tolol', 'amat']",Bully
"['bajingan', 'tolol']",Bully
"['aku', 'kangen', 'orang', 'orang', 'tolol', 'di', 'gc', 'ini']",NoBully
"['makanya', 'liat', 'channel', 'tololðÿ']",Bully
"['anak', 'cenderung', 'mengcopy', 'bpknya', 'kaäºau', 'anaknya', 'baik', 'berarti', 'bpknya', 'baik', 'kalau', 'anaknya', 'abal', 'bpknya', 'pasti', 'abal', 'juga', 'apakah', 'layak', 'yg', 'begini', 'mimpin', 'indonesia', 'hanya', 'org', 'tolol', 'amp', 'buta', 'yg', 'memilih', 'pemimpin', 'demikian']",NoBully
"['konten', 'tolol', 'beginian', 'tiap', 'hari', 'ada', 'terus']",NoBully
"['manusiawi', 'sih', 'tapi', 'yang', 'ngevideoin', 'ngga', 'sopan', 'juga', 'ðÿœ']",NoBully
['tolol'],Bully
"['tolol', 'lu']",Bully
"['they', 'did', 'great', 'job', 'better', 'than', 'that', 'tolol', 'cameraman']",NoBully
"['dasar', 'tolol', 'lo', 'gak', 'ligat', 'rempang', 'dan', 'tempat', 'lainnya', 'yg', 'havur', 'dirusak']",Bully
"['kampung', 'banget', 'maennya', 'timnas', 'terjelek', 'yang', 'pernah', 'ada', 'secara', 'gameplay', 'udik']",Bully
"['ish', 'manusia', 'udik', 'lo']",Bully
"['aku', 'udik', 'bgt', 'ga', 'sih', 'klo', 'gatau', 'itu', 'apa']",Bully
"['gile', 'okep', 'pgn', 'dilegalkan', 'mbok', 'udik', 'oon', 'kabina', 'bina', '馃槀馃槀']",Bully
"['tidak', 'lain', 'tidak', 'bukan']",NoBully
"['kak', 'udik']",NoBully
"['ada', 'udik']",Bully
"['mainan', 'nya', 'cuma', 'bokep', 'dan', 'bokep', 'udik']",Bully
['betuludik'],Bully
